date,type,address,city,state,zip,price,beds,baths,neighborhood,sqft,lot,year,hoa,url,mls,latitude,longitude
July-16-2025,Condo/Co-op,65 Beacon #303,Somerville,MA,2143,985000,2,2,Somerville,1000,NA,1989,577,https://www.redfin.com/MA/Somerville/65-Beacon-St-02143/unit-303/home/40225864,73381801,42.3764351,-71.1036688
August-28-2025,Condo/Co-op,39 Calvin St #3,Somerville,MA,2143,790000,3,2,Somerville,1000,NA,1905,184,https://www.redfin.com/MA/Somerville/39-Calvin-St-02143/unit-3/home/18906870,73393288,42.3775786,-71.1046006
April-4-2025,Condo/Co-op,32 Shepard St #31,Cambridge,MA,2138,874000,2,1,Cambridge,1001,NA,1900,470,https://www.redfin.com/MA/Cambridge/32-Shepard-St-02138/unit-31/home/11576933,73332560,42.3809866,-71.1223168
July-25-2025,Single Family Residential,107 Sunnyside Ave,Arlington,MA,2474,643000,2,1.5,Arlington,1002,2914,1947,NA,https://www.redfin.com/MA/Arlington/107-Sunnyside-Ave-02474/home/8411275,73381661,42.4114986,-71.1334106
July-3-2025,Condo/Co-op,115-D Thurston St Unit D,Somerville,MA,2143,875000,3,2,Somerville,1003,NA,2024,245,https://www.redfin.com/MA/Somerville/115-Thurston-St-02145/unit-D/home/190850530,73359587,42.3935592,-71.0960929
September-19-2025,Condo/Co-op,375 Canal St #815,Somerville,MA,2145,1050000,2,2,Assembly Square,1004,NA,2018,956,https://www.redfin.com/MA/Somerville/375-Canal-St-02145/unit-815/home/170504588,73420036,42.3939692,-71.0795514
September-12-2025,Condo/Co-op,375 Canal St #615,Somerville,MA,2145,950000,2,2,Somerville,1004,NA,2017,913,https://www.redfin.com/MA/Somerville/375-Canal-St-02145/unit-615/home/170504553,73396320,42.3939692,-71.0795514
June-26-2025,Townhouse,10 Marney St #3,Cambridge,MA,2141,1030000,2,1.5,Wellington-Harrington,1005,NA,1910,204,https://www.redfin.com/MA/Cambridge/10-Marney-St-02141/unit-3/home/195144540,73349425,42.3702772,-71.0898196
August-22-2025,Condo/Co-op,88-90 Allston St Unit 90B,Cambridge,MA,2139,900000,2,1,Cambridge,1006,NA,1916,275,https://www.redfin.com/MA/Cambridge/88-Allston-St-02139/unit-90B/home/88629600,73406054,42.3577128,-71.1068642
August-1-2025,Condo/Co-op,216 Cedar St #3,Somerville,MA,2144,699000,2,1,Somerville,1008,NA,1910,250,https://www.redfin.com/MA/Somerville/216-Cedar-St-02145/unit-3/home/138351470,73392792,42.3956709,-71.1101472
May-8-2025,Condo/Co-op,2 Earhart St #915,Cambridge,MA,2141,924900,1,1.5,Cambridge,1009,NA,2006,988,https://www.redfin.com/MA/Cambridge/2-Earhart-St-02141/unit-915/home/28439828,73363381,42.370957,-71.0736869
June-2-2025,Single Family Residential,42 Valentine St,Cambridge,MA,2139,1525000,3,1.5,Cambridgeport,1011,1623,1976,NA,https://www.redfin.com/MA/Cambridge/42-Valentine-St-02139/home/11559334,73364529,42.360532,-71.1067769
July-24-2025,Condo/Co-op,25 Atherton St Unit 32 PH,Somerville,MA,2143,780000,2,1,Spring Hill,1017,NA,1898,749,https://www.redfin.com/MA/Somerville/25-Atherton-St-02143/unit-32/home/8712470,73387033,42.3847964,-71.1074749
September-19-2025,Condo/Co-op,70 Hammond St #2,Cambridge,MA,2138,880000,2,1,Agassiz,1021,NA,1916,200,https://www.redfin.com/MA/Cambridge/70-Hammond-St-02138/unit-2/home/11573228,73417530,42.3809659,-71.1137737
June-16-2025,Condo/Co-op,273 Walden St #3,Cambridge,MA,2138,965000,2,1,Neighborhood 9,1026,NA,1894,432,https://www.redfin.com/MA/Cambridge/273-Walden-St-02138/unit-3/home/11602493,73357553,42.3860946,-71.131692
May-8-2025,Condo/Co-op,109 Prospect St #105,Somerville,MA,2143,975000,2,2,Union Square,1028,NA,2022,355,https://www.redfin.com/MA/Somerville/109-Prospect-St-02143/unit-105/home/179694739,73341599,42.375064,-71.097433
April-16-2025,Condo/Co-op,One Tannery Brook Row Unit 3A,Somerville,MA,2144,1150000,1,1,Davis Square,1030,NA,1890,344,https://www.redfin.com/MA/Somerville/3-Tannery-Brook-Row-02144/unit-3A/home/194864364,73336312,42.3977993,-71.1278338
July-22-2025,Condo/Co-op,140 Highland Ave #1,Somerville,MA,2143,820000,2,1,Central Hill,1030,NA,1890,350,https://www.redfin.com/MA/Somerville/140-Highland-Ave-02143/unit-1/home/195999768,73386564,42.3879384,-71.1025409
July-14-2025,Condo/Co-op,22 Centre #8,Cambridge,MA,2139,995000,2,1,Harvard Square,1032,NA,1920,545,https://www.redfin.com/MA/Cambridge/22-Centre-St-02139/unit-8/home/11603622,73354142,42.3696122,-71.1097876
July-30-2025,Condo/Co-op,8 Cambridge Ter #2,Cambridge,MA,2140,930000,2,1,Porter Square,1032,NA,1920,300,https://www.redfin.com/MA/Cambridge/8-Cambridge-Ter-02140/unit-2/home/113230733,73385452,42.3881587,-71.1224555
June-6-2025,Condo/Co-op,17 Tufts St #1,Cambridge,MA,2139,1025000,2,1,Cambridge,1036,NA,1916,350,https://www.redfin.com/MA/Cambridge/17-Tufts-St-02139/unit-1/home/11603579,73371052,42.3575113,-71.1113503
September-12-2025,Condo/Co-op,221 Harvard St #2,Cambridge,MA,2139,980000,3,1,Central Square,1050,NA,1900,450,https://www.redfin.com/MA/Cambridge/221-Harvard-St-02139/unit-2/home/195225069,73408867,42.367659,-71.0993381
September-19-2025,Condo/Co-op,17 Holland St #302,Somerville,MA,2144,1202000,2,2.5,Davis Square,1052,NA,2020,317,https://www.redfin.com/MA/Somerville/17-Holland-St-02144/unit-302/home/173428209,73412112,42.3974044,-71.1229969
April-11-2025,Condo/Co-op,8 Leonard Ave #2,Cambridge,MA,2139,980000,2,1,Cambridge,1056,NA,1900,175,https://www.redfin.com/MA/Cambridge/8-Leonard-Ave-02139/unit-2/home/11571862,73339111,42.3752649,-71.1059052
July-14-2025,Condo/Co-op,58-60 Governor Winthrop Rd #58,Somerville,MA,2145,700000,2,1,Somerville,1058,NA,1900,120,https://www.redfin.com/MA/Somerville/58-Governor-Winthrop-Rd-02145/unit-58/home/177456579,73363561,42.396173,-71.0877568
July-22-2025,Condo/Co-op,36-38 Rice St #3,Cambridge,MA,2140,800000,2,1,Cambridge,1066,NA,1910,175,https://www.redfin.com/MA/Cambridge/36-Rice-St-02140/unit-3/home/196046901,73389120,42.3944681,-71.1290487
June-12-2025,Condo/Co-op,10 Museum Way #726,Cambridge,MA,2141,860000,2,2,East Cambridge,1067,NA,1998,1001,https://www.redfin.com/MA/Cambridge/10-Museum-Way-02141/unit-726/home/58516602,73370752,42.3703321,-71.0714415
August-14-2025,Condo/Co-op,8-12 Museum Way #629,Cambridge,MA,2141,820000,2,2,East Cambridge,1067,NA,1998,1010,https://www.redfin.com/MA/Cambridge/12-Museum-Way-02141/unit-629/home/11603018,73375260,42.3701496,-71.0717834
August-20-2025,Condo/Co-op,2456 Massachusetts Ave #201,Cambridge,MA,2140,817500,2,2,North Cambridge,1070,NA,1990,448,https://www.redfin.com/MA/Cambridge/2456-Massachusetts-Ave-02140/unit-201/home/19002978,73402079,42.398271,-71.1316223
August-6-2025,Condo/Co-op,7 Reeds Ct #1,Somerville,MA,2145,708500,3,2,Somerville,1070,NA,1890,147,https://www.redfin.com/MA/Somerville/7-Reeds-Ct-02145/unit-1/home/174906505,73374421,42.3833028,-71.086672
August-14-2025,Condo/Co-op,21-23 Wood St #3,Cambridge,MA,2140,906500,2,1.5,Cambridge,1073,NA,1927,230,https://www.redfin.com/MA/Cambridge/21-23-Wood-St-02140/unit-3/home/145678738,73393319,42.3875279,-71.1293236
August-13-2025,Condo/Co-op,68 Line St #2,Somerville,MA,2143,895000,2,2,Somerville,1074,NA,1900,200,https://www.redfin.com/MA/Somerville/68-Line-St-02143/unit-2/home/12389620,73389728,42.3762504,-71.1050464
May-5-2025,Condo/Co-op,353 Summer St #305,Somerville,MA,2144,1100000,1,2,Somerville,1075,NA,2018,661,https://www.redfin.com/MA/Somerville/353-Summer-St-02144/unit-305/home/195041833,73345515,42.3939809,-71.1195352
May-2-2025,Condo/Co-op,172 Fayerweather St #1,Cambridge,MA,2138,970000,2,1,Cambridge,1075,NA,1920,246,https://www.redfin.com/MA/Cambridge/172-Fayerweather-St-02138/unit-1/home/11593771,73343873,42.3852883,-71.1348817
August-11-2025,Condo/Co-op,3 Yerxa Rd #3,Cambridge,MA,2139,847000,2,1,Cambridge,1084,NA,1910,250,https://www.redfin.com/MA/Cambridge/3-Yerxa-Rd-02140/unit-3/home/113227101,73381588,42.3928236,-71.129371
August-5-2025,Condo/Co-op,11 Church St #1,Somerville,MA,2143,915000,3,2,Union Square,1089,NA,1900,275,https://www.redfin.com/MA/Somerville/11-Church-St-02143/unit-1/home/66763989,73380902,42.3808824,-71.1007218
August-18-2025,Condo/Co-op,95 Pearson Ave #1,Somerville,MA,2144,785000,2,1,Somerville,1090,NA,1930,210,https://www.redfin.com/MA/Somerville/95-Pearson-Ave-02144/unit-1/home/8755275,73390273,42.3975545,-71.110713
August-21-2025,Condo/Co-op,375 Canal St Ph 101,Somerville,MA,2145,1100000,2,2,Assembly Square,1092,NA,2018,1086,https://www.redfin.com/MA/Somerville/375-Canal-St-02145/unit-101/home/170504608,73366834,42.3939692,-71.0795514
June-23-2025,Condo/Co-op,305 Walden St #1,Cambridge,MA,2138,940000,3,1,Neighborhood 9,1093,NA,1912,316,https://www.redfin.com/MA/Cambridge/305-Walden-St-02138/unit-1/home/11593913,73374263,42.3853778,-71.1327132
August-21-2025,Condo/Co-op,115 Highland Ave #11,Somerville,MA,2143,580000,2,1,Somerville,1100,NA,1978,545,https://www.redfin.com/MA/Somerville/115-Highland-Ave-02143/unit-11/home/18906949,73386141,42.3875599,-71.0999895
July-14-2025,Condo/Co-op,122 Hamilton St #1,Cambridge,MA,2139,1040000,1,1,Cambridge,1103,NA,1905,385,https://www.redfin.com/MA/Cambridge/122-Hamilton-St-02139/unit-1/home/12428052,73373806,42.3587646,-71.1072415
July-31-2025,Single Family Residential,42 Wheeler Rd,Somerville,CT,6109,340000,3,1.5,Wethersfield,1103,5662,1950,NA,https://www.redfin.com/MA/Somerville/12-Florence-St-02145/home/54314936,24108654,42.3823421,-71.0832995
May-27-2025,Condo/Co-op,49-55 Prince St #49,Cambridge,MA,2139,961000,3,1.5,Cambridgeport,1109,NA,1889,306,https://www.redfin.com/MA/Cambridge/49-Prince-St-02139/unit-49/home/192745478,73364215,42.3609849,-71.1108352
May-8-2025,Condo/Co-op,400 Washington St Ph 1,Somerville,MA,2143,950000,2,1,Somerville,1113,NA,2001,803,https://www.redfin.com/MA/Somerville/400-Washington-St-02143/unit-1/home/21975686,73351144,42.378292,-71.1055682
June-10-2025,Condo/Co-op,80 Webster Unit 2a,Somerville,MA,2143,930000,2,2,Somerville,1113,NA,2009,626,https://www.redfin.com/MA/Somerville/80-Webster-Ave-02143/unit-2A/home/21672678,73363915,42.3751777,-71.0947635
July-17-2025,Condo/Co-op,33 Century St #3,Somerville,MA,2145,726000,2,2,Somerville,1114,NA,1920,150,https://www.redfin.com/MA/Somerville/33-Century-St-02145/unit-3/home/109245077,73389539,42.3968563,-71.0972816
August-7-2025,Condo/Co-op,58 Putnam St Unit B,Somerville,MA,2143,800000,3,2,Somerville,1115,NA,1890,190,https://www.redfin.com/MA/Somerville/58-Putnam-St-02143/unit-B/home/196180913,73396038,42.3854916,-71.0973676
June-20-2025,Single Family Residential,71 Gold Star Rd,Cambridge,MA,2140,1220221,3,1.5,North Cambridge,1118,1673,1903,NA,https://www.redfin.com/MA/Cambridge/71-Gold-Star-Rd-02140/home/11579957,73370866,42.3997655,-71.1300447
July-31-2025,Condo/Co-op,58 Putnam St Unit A,Somerville,MA,2143,940000,3,2,Somerville,1120,NA,1890,200,https://www.redfin.com/MA/Somerville/58-Putnam-St-02143/unit-A/home/196180912,73396040,42.3854916,-71.0973676
June-30-2025,Townhouse,62 Sacramento St #62,Cambridge,MA,2138,1050000,2,2,Agassiz,1131,NA,1905,190,https://www.redfin.com/MA/Cambridge/62-Sacramento-St-02138/unit-62/home/137164210,73385317,42.3824579,-71.1137386
August-8-2025,Condo/Co-op,7 Beech St #310,Cambridge,MA,2140,1489000,2,2,Porter Square,1133,NA,2021,625,https://www.redfin.com/MA/Cambridge/7-Beech-St-02140/unit-310/home/178965963,73402376,42.3909669,-71.12069
September-18-2025,Condo/Co-op,23 Park St #5,Somerville,MA,2143,797000,1,1.5,Somerville,1134,NA,2003,600,https://www.redfin.com/MA/Somerville/23-Park-St-02143/unit-5/home/8756411,73408497,42.3823483,-71.1070328
June-12-2025,Condo/Co-op,24-26 Oak St Unit 24-1,Cambridge,MA,2139,950000,3,1,Cambridge,1136,7943,1920,300,https://www.redfin.com/MA/Cambridge/24-26-Oak-St-02139/unit-24-1/home/195468940,73361844,42.3743618,-71.0996963
July-10-2025,Condo/Co-op,3 Newport Rd #8,Cambridge,MA,2140,950000,2,1,Agassiz,1142,NA,1920,450,https://www.redfin.com/MA/Cambridge/3-Newport-Rd-02140/unit-8/home/11598399,73389586,42.3856686,-71.1186706
August-11-2025,Condo/Co-op,57 Atherton St #57,Somerville,MA,2143,771000,2,1,Spring Hill,1145,4700,1915,300,https://www.redfin.com/MA/Somerville/57-Atherton-St-02143/unit-57/home/196127865,73392959,42.385024,-71.1084288
July-7-2025,Condo/Co-op,20 St. Paul St #3,Cambridge,MA,2139,1175000,2,1,Central Square,1150,NA,1903,225,https://www.redfin.com/MA/Cambridge/20-Saint-Paul-St-02139/unit-3/home/11562240,73385401,42.3681702,-71.1033938
July-10-2025,Condo/Co-op,26 Inman St Unit 1D,Cambridge,MA,2139,870150,3,2,Central Square,1152,NA,1960,557,https://www.redfin.com/MA/Cambridge/26-Inman-St-02139/unit-1D/home/11562009,73371946,42.3678972,-71.1039649
May-20-2025,Condo/Co-op,655 Concord Ave #704,Cambridge,MA,2138,815000,2,2,Cambridge,1153,NA,1996,524,https://www.redfin.com/MA/Cambridge/655-Concord-Ave-02138/unit-704/home/11595923,73357154,42.3902205,-71.1490247
